,Product Number,material,mfr_part_number,PLANT,item_category_group,SERIAL_NO_PROFILE
970,W2N18UA,,,,,
971,V1P41US,,,,,
972,V9C36AA,,,,,
973,Y0J35EP,,,,,
974,X7R86EC,,,,,
975,W3G52UP,,,,,
976,P3E15UT,,,,,
977,X0H82UA,,,,,
978,V5C73AV,,,,,
979,Y1Y73UT,,,,,
980,Y3T53UC,,,,,
981,L9K68UT,,,,,
982,Y3Q37UC,,,,,
983,W0V41UP,,,,,
984,Y1F01UC,,,,,
985,Y3R88UC,,,,,
986,1AG06EC,,,,,
987,X7M11LT,,,,,
988,W7B99UA,,,,,
989,V1Q00UT,,,,,
990,X6Y15LA,,,,,
991,L8U36AV,,,,,
992,W3P84US,,,,,
993,V9Y60UP,V9Y60UP#ABA-T,V9Y60UP#ABA-T,10,NORM,Z001
994,V9Y60UP,V9Y60UP#ABA-T,V9Y60UP#ABA-T,80,NORM,Z001
995,X6W09AV,,,,,
996,V1H63UT,,,,,
997,Y2P35UT,,,,,
998,X1X64UT,,,,,
999,Y9G09UT,,,,,
1000,Z7Y54LA,,,,,
1001,X5Z44AA,,,,,
1002,Z4P08UA,,,,,
1003,Z1F47US,,,,,
1004,W2K56UAR,,,,,
1005,L9K12UT,,,,,
1006,X7U11UA,,,,,
1007,1FT48US,,,,,
1008,1MU53UP,,,,,
1009,Z1X62US,,,,,
1010,W6G27US,,,,,
1011,V8P89AA,,,,,
1012,V2V50UT,,,,,
1013,X7T80UA,,,,,
1014,Y2S48UP,,,,,
1015,L9J83UT,,,,,
1016,1LF91UT,,,,,
1017,V1Q04UT,,,,,
1018,W3F30US,,,,,
1019,V1H02UA,,,,,
1020,V2L65US,,,,,
1021,V1F86EC,,,,,
1022,L6E46AV,,,,,
1023,1CT88UP,,,,,
1024,L8Z54AV,,,,,
1025,V0E79US,,,,,
1026,V8E85US,,,,,
1027,P4K46UT,,,,,
1028,X8C86US,,,,,
1029,W9G75US,,,,,
1030,X1M14US,,,,,
1031,V7A61UC,,,,,
1032,Y7C58LA,,,,,
1033,V0R74EC,,,,,
1034,743810R-999,,,,,
1035,1LC00US,,,,,
1036,Z9Q66UP,,,,,
1037,Z2A40UT,,,,,
1038,Z9N60UP,,,,,
1039,N3D43EC,,,,,
1040,1KH10UT,,,,,
1041,X3T19UA,,,,,
1042,W2L52UAR,,,,,
1043,Y3Q62UC,,,,,
1044,1AG18EC,,,,,
1045,P4W32UA,,,,,
1046,P5U55UT,,,,,
1047,W3X80UC,,,,,
1048,W5P43US,,,,,
1049,P4K47UT,,,,,
1050,V5F12AV,,,,,
1051,Z0J29EC,,,,,
1052,W5Y67UT,,,,,
1053,Y0L31EC,,,,,
1054,X9V03UT,,,,,
1055,M8Z95EC,,,,,
1056,W7C06UA,,,,,
1057,Y1Y02US,,,,,
1058,Z6P77US,,,,,
1059,T6F20UT,,,,,
1060,W6L86US,,,,,
1061,Z6N64UP,,,,,
1062,V1S66UC,,,,,
1063,1HX38US,,,,,
1064,W4S68UC,,,,,
1065,W3Y05UC,,,,,
1066,V0M51EC,,,,,
1067,W0R96US,,,,,
1068,Y2P32UT,,,,,
1069,Y2M65UP,,,,,
1070,Z8P62UP,,,,,
1071,W4F60US,,,,,
1072,1QW25UP,,,,,
1073,Z2F81US,,,,,
1074,W7B99UAR,,,,,
1075,X7U82UA,,,,,
1076,X7U83UA,,,,,
1077,L9K57UT,,,,,
1078,V2W09UT,,,,,
1079,X7V55UA,,,,,
1080,X7Y96EC,,,,,
1081,1FC98US,,,,,
1082,Y2P71UP,,,,,
1083,Z1X04US,,,,,
1084,X8C60US,,,,,
1085,V9C25AA,,,,,
1086,X6Y01LA,,,,,
1087,X7Q23UC,,,,,
1088,W0E83US,,,,,
1089,W5N20UP,,,,,
1090,Y3R94UC,,,,,
1091,1BD88US,,,,,
1092,Z9V72UP,,,,,
1093,W3W11UP,,,,,
1094,W6H15US,,,,,
1095,W5Y94UA,,,,,
1096,W7B85UAR,,,,,
1097,X1N03US,,,,,
1098,W0F34US,,,,,
1099,Z9P18UP,,,,,
1100,X3R78US,,,,,
1101,Z9Q05UP,,,,,
1102,W8E92UP,,,,,
1103,V5B98US,,,,,
1104,1DL31EA,,,,,
1105,Z4P12UA,,,,,
1106,1KD12UP,,,,,
1107,801111R-999,,,,,
1108,Z9J64UP,,,,,
1109,V8N84AAR,,,,,
1110,1GE40UT,,,,,
1111,Y0H41UA,,,,,
1112,Y2B10US,,,,,
1113,Y2D37US,,,,,
1114,W8T39US,,,,,
1115,Y1Z48US,,,,,
1116,Z0J57EC,,,,,
1117,W7E04UA,,,,,
1118,X9U30UA,,,,,
1119,Z8P99UP,,,,,
1120,V0Q74EC,,,,,
1121,V8Q04AA,,,,,
1122,W4Q42UC,,,,,
1123,W0V79UP,,,,,
1124,W7B87UAR,,,,,
1125,W2N24UA,,,,,
1126,Y6T36UP,,,,,
1127,Z8K70UP,,,,,
1128,1CZ91UP,,,,,
1129,Y3G76UA,,,,,
1130,Y3G77UA,,,,,
1131,Y3G78UA,,,,,
1132,Y3G79UA,,,,,
1133,Z6W05US,,,,,
1134,Y2C53US,,,,,
1135,W0V48UP,,,,,
1136,Y9G05UT,,,,,
1137,L3C63AV,,,,,
1138,1HY60US,,,,,
1139,Y0L13EC,,,,,
1140,W9H57US,,,,,
1141,W5K30US,,,,,
1142,Y3T02UC,,,,,
1143,V6C14EP,,,,,
1144,Z3X49US,,,,,
1145,W1Y76US,,,,,
1146,Z5L85AA,,,,,
1147,Z8P75UP,,,,,
1148,Y6Y61UP,,,,,
1149,Y1F03UC,,,,,
1150,Z5Y08US,,,,,
1151,1HY49US,,,,,
1152,Y2P88UP,,,,,
1153,T5H37EP,,,,,
1154,M1J01UC,,,,,
1155,Z5Y10US,,,,,
1156,X5J40US,,,,,
1157,V8P05AAR,,,,,
1158,P0D96UT,,,,,
1159,1AF91EC,,,,,
1160,W8C38US,,,,,
1161,X3Q26US,,,,,
1162,X3H18UA,,,,,
1163,P4K12UT,,,,,
1164,Z8U91UC,,,,,
1165,Z3W38US,,,,,
1166,X6F70AA,,,,,
1167,M7Q01UC,,,,,
1168,W8E35UP,,,,,
1169,X2D82UT,,,,,
1170,Y3Q36UC,,,,,
1171,1BR10UP,,,,,
1172,V2W32UT,,,,,
1173,Y6R17UP,,,,,
1174,Z2D58UT,,,,,
1175,W5X82UT,,,,,
1176,X4J05EC,,,,,
1177,L9K24UT,,,,,
1178,V6J81EC,,,,,
1179,Y2N94UP,,,,,
1180,W2M73UA,,,,,
1181,X5Z46AA,,,,,
1182,V6D09UC,,,,,
1183,1EG75US,,,,,
1184,X0F46US,,,,,
1185,1CT58UP,,,,,
1186,1FF72US,,,,,
1187,1FF74US,,,,,
1188,Z8V22UC,,,,,
1189,Z9R03UP,,,,,
1190,Y0L27EC,,,,,
1191,W7B98UA,,,,,
1192,X1H68EP,,,,,
1193,W2L18UAR,,,,,
1194,W3Q48US,,,,,
1195,1GR12LA,,,,,
1196,V1E07UC,,,,,
1197,Y9E99US,,,,,
1198,T4N74UT,,,,,
1199,Z5R19UP,,,,,
1200,V6C90UC,,,,,
1201,W4V80UP,,,,,
1202,W9Z87US,,,,,
1203,T4L79UT,,,,,
1204,P7H21UC,,,,,
1205,X1Y10UC,,,,,
1206,T7W97EC,,,,,
1207,W5Z13UT,,,,,
1208,Y2P40UT,,,,,
1209,W9D74UP,,,,,
1210,1CD73US,,,,,
1211,W2D07US,,,,,
1212,V8C71US,,,,,
1213,Y0H40UA,,,,,
1214,T6B25EC,,,,,
1215,X7T83UA,,,,,
1216,M1G12AV,,,,,
1217,W4C07US,,,,,
1218,Y4Y80US,,,,,
1219,W4T34EP,,,,,
1220,V7S37LA,,,,,
1221,W3V03UC,,,,,
1222,Z9J78UP,,,,,
1223,1KB41EP,,,,,
1224,Z9T20UP,,,,,
1225,X1F06UP,,,,,
1226,X4A33UC,,,,,
1227,Z2G91UP,,,,,
1228,Y3T46UC,,,,,
1229,X9P89US,,,,,
1230,W9D12UP,,,,,
1231,Z9J42UP,,,,,
1232,X6F48AA,,,,,
1233,1BL96UP,,,,,
1234,W6M14US,,,,,
1235,X8D20UP,,,,,
1236,Z8N82US,,,,,
1237,X4C20AV,,,,,
1238,Z3X14US,,,,,
1239,T6J44US,,,,,
1240,V8P38AA,,,,,
1241,V6G59EC,,,,,
1242,W7T48EC,,,,,
1243,X9C32US,,,,,
1244,W6G57US,,,,,
1245,Z3U87UT,,,,,
1246,1HW48US,,,,,
1247,Z1W21US,,,,,
1248,W0X03US,,,,,
1249,V2V80UT,,,,,
1250,1BC14US,,,,,
1251,W4G70US,,,,,
1252,1CC16US,,,,,
1253,V1P80UA,,,,,
1254,X0S25UAR,,,,,
1255,M9R67AV,,,,,
1256,Y9C32UA,,,,,
1257,V1K96US,,,,,
1258,Y8K56UA,,,,,
1259,Y7B02UT,,,,,
1260,Y1E82UC,,,,,
1261,X9M85US,,,,,
1262,X3E93UC,,,,,
1263,Z2G59UP,,,,,
1264,X1F02UC,,,,,
1265,Y9F28UT,,,,,
1266,T3L36UT,,,,,
1267,1GL67US,,,,,
1268,M7Q02UC,,,,,
1269,P1F10UA,,,,,
1270,Z9K69UP,,,,,
1271,Z5X66EC,,,,,
1272,X3T17UA,,,,,
1273,W2M95UA,,,,,
1274,Z8Q07US,,,,,
1275,1BE91US,,,,,
1276,W5X47UT,,,,,
1277,X7T63UA,,,,,
1278,X0E65US,,,,,
1279,W9E46UP,,,,,
1280,Y9K62US,,,,,
1281,V8P18AA,,,,,
1282,X7S44UA,,,,,
1283,Z4L82UA,,,,,
1284,W2L56UA,,,,,
1285,W8E48UP,,,,,
1286,W0S86UT,,,,,
1287,X8X46UC,,,,,
1288,V8P88AA,,,,,
1289,M6V79AV,,,,,
1290,W0S98UT,,,,,
1291,W0S81UT,,,,,
1292,V9E67AA,,,,,
1293,X6W32AA,,,,,
1294,Y0E36UP,,,,,
1295,N9E13UA,,,,,
1296,N4E64AV,,,,,
1297,V8P11AA,,,,,
1298,X6X84LA,,,,,
1299,X6F91AA,,,,,
1300,W2N32UA,,,,,
1301,W2M53UA,,,,,
1302,M9R64AV,,,,,
1303,X5F99US,,,,,
1304,P5V81UT,,,,,
1305,X3T20UA,,,,,
1306,V1H18UT,,,,,
1307,X0H83UA,,,,,
1308,N0B07AA,,,,,
1309,Z5S69UP,,,,,
1310,V3Q59AV,,,,,
1311,X6G37AA,,,,,
1312,W2L31UA,,,,,
1313,M9L91AV,,,,,
1314,X9B91US,,,,,
1315,N0A97AA,,,,,
1316,1FY93UT,,,,,
1317,W0S97UT,,,,,
1318,W7C89AV,,,,,
1319,X0S22UA,,,,,
1320,W2M75UA,,,,,
1321,W2G10UC,,,,,
1322,W0W63UP,,,,,
1323,V8P37AA,,,,,
1324,X3H15UA,,,,,
1325,M4Z49AV,,,,,
1326,V2U55UP,,,,,
1327,V1H23UA,,,,,
1328,W2G09UC,,,,,
1329,W2A17UT,,,,,
1330,Z3P72UA,,,,,
1331,W2L51UA,,,,,
1332,M5R99AV,,,,,
1333,X6F90AA,,,,,
1334,X6F64AA,,,,,
1335,T4F01AV,,,,,
1336,Y1Y53US,,,,,
1337,X9F37UA,,,,,
1338,X7T66UA,,,,,
1339,W2M36UA,,,,,
1340,W2M55UA,,,,,
1341,P0R21A,,,,,
1342,W6P93AV,,,,,
1343,W6N87AV,,,,,
1344,X9V65UT,,,,,
1345,X8U16UC,,,,,
1346,V1P78UT,,,,,
1347,L8U33AV,,,,,
1348,W2K29UA,,,,,
1349,W2M88UA,,,,,
1350,V8P51AA,,,,,
1351,V1H21UT,,,,,
1352,W2L53UA,,,,,
1353,Z4Z20UA,,,,,
1354,M2F79AV,,,,,
1355,V8N96AA,,,,,
1356,1FP41UC,,,,,
1357,W2N00UA,,,,,
1358,L3D31AV,,,,,
1359,V8P74AA,,,,,
1360,L3C70AV,,,,,
1361,1JS70US,,,,,
1362,X9U74UT,,,,,
1363,X6X71LA,,,,,
1364,T6F47UA,,,,,
1365,V8N95AA,,,,,
1366,X6F80AA,,,,,
1367,1AC90PA,,,,,
1368,X0H79UA,,,,,
1369,G5S40UC,,,,,
1370,Z5T39UP,,,,,
1371,X6X91LA,,,,,
1372,1AF92EC,,,,,
1373,M6V81AV,,,,,
1374,1CU73UP,,,,,
1375,V3Q58AV,,,,,
1376,T6E16UT,,,,,
1377,1DX94US,,,,,
1378,X0H81UA,,,,,
1379,T7B25AV,,,,,
1380,T4M34UT,,,,,
1381,N0A01AA,,,,,
1382,M5R98AV,,,,,
1383,V0R23EC,,,,,
1384,L8X67AV,,,,,
1385,L3D25AV,,,,,
1386,W4W10UA,,,,,
1387,W5X48UT,,,,,
1388,T6F45UT,,,,,
1389,X3F24UC,,,,,
1390,X9U05UT,,,,,
1391,X3H14UA,,,,,
1392,Z4L83UA,,,,,
1393,Z6Q87UP,,,,,
1394,W2Q89UC,,,,,
1395,V8P12AA,,,,,
1396,V1P80UT,,,,,
1397,Y9K63US,,,,,
1398,W0V56UC,,,,,
1399,Z4Z21UA,,,,,
1400,W5Y88LT,,,,,
1401,X4B19UC,,,,,
1402,1JC45UP,,,,,
1403,V7R69LA,,,,,
1404,W4S65UC,,,,,
1405,V1P89UT,,,,,
1406,N9E40UA,,,,,
1407,W4Q68UC,,,,,
1408,P5V05UT,,,,,
1409,W7B78UA,,,,,
1410,Y8K75UA,,,,,
1411,W8F40UP,,,,,
1412,W6N82AV,,,,,
1413,M2J79A8,,,,,
1414,P4A97AV,,,,,
1415,V1L23US,,,,,
1416,Z5Y04US,,,,,
1417,V1H25UA,,,,,
1418,Z1V68US,,,,,
1419,W8E94UP,,,,,
1420,Y2P94UP,,,,,
1421,X1P26US,,,,,
1422,W4V44AV,,,,,
1423,W4R20UC,,,,,
1424,Y7B36US,,,,,
1425,Z2A57UT,,,,,
1426,X7U14UA,,,,,
1427,W4W00UP,,,,,
1428,N1R85UAR,,,,,
1429,X0A69US,,,,,
1430,P5U76UT,,,,,
1431,X3V02AV,,,,,
1432,V1G98UT,,,,,
1433,Z3N45UC,,,,,
1434,Y1V21US,,,,,
1435,V9B92AA,,,,,
1436,X1P25US,,,,,
1437,Z3P74UA,,,,,
1438,X7W78UA,,,,,
1439,1CT93UP,,,,,
1440,W0S22UT,,,,,
1441,1LA18US,,,,,
1442,D3Q19A,,,,,
1443,T5P49UC,,,,,
1444,Z3P11UC,,,,,
1445,W6N89AV,,,,,
1446,Y4A41AA,,,,,
1447,X1E24UP,,,,,
1448,X0H94UA,,,,,
1449,W4C58US,,,,,
1450,W4T62EC,,,,,
1451,M1G13AV,,,,,
1452,W0S57UT,,,,,
1453,X7V59UA,,,,,
1454,W9Z08UT,,,,,
1455,W2K42UAR,,,,,
1456,W3H70UC,,,,,
1457,M1V72UA,,,,,
1458,X6F83AA,,,,,
1459,X6X75LA,,,,,
1460,N1W44UC,,,,,
1461,W0W62UP,,,,,
1462,M6G50AV,,,,,
1463,Z3U58US,,,,,
1464,V0B61UP,,,,,
1465,W4S11UC,,,,,
1466,Y6Q09UP,,,,,
1467,V1H61UT,,,,,
1468,W7C91AV,,,,,
1469,W5X93UT,,,,,
1470,1FP19UC,,,,,
1471,W0R77UT,,,,,
1472,V8P26AA,,,,,
1473,1FR43US,,,,,
1474,X3U19AV,,,,,
1475,Z9Q72UP,,,,,
1476,V8Q16AA,,,,,
1477,M9R66AV,,,,,
1478,Y3Q59UC,,,,,
1479,W3X40UC,,,,,
1480,W9Z10UT,,,,,
1481,Z8P34US,,,,,
1482,V2W06UT,,,,,
1483,V2P23UP,V2P23UP#ABA-T,V2P23UP#ABA-T,10,NORM,Z001
1484,V2P23UP,V2P23UP#ABA-T,V2P23UP#ABA-T,80,NORM,Z001
1485,Y3N20EC,,,,,
1486,W5X54UT,,,,,
1487,Y3T22UC,,,,,
1488,Y6E48UT,,,,,
1489,W7D93UA,,,,,
1490,V8W00UP,,,,,
1491,V5C71AV,,,,,
1492,1FM43US,,,,,
1493,V1H60UT,,,,,
1494,Y7C54LT,,,,,
1495,V8P92AA,,,,,
1496,Z5Y06US,,,,,
1497,Y3Q25UC,,,,,
1498,Y6T61UP,,,,,
1499,N9E34UA,,,,,
1500,W2L47UA,,,,,
1501,V1H02UT,,,,,
1502,P4K04UT,,,,,
1503,Y2N85UP,,,,,
1504,W7B89UA,,,,,
1505,V8Q18AA,,,,,
1506,W4F15US,,,,,
1507,Z1V79US,,,,,
1508,1ER00PT,,,,,
1509,Z7Y10LT,,,,,
1510,V0B60UP,,,,,
1511,X6F69AA,,,,,
1512,X2C82UC,,,,,
1513,X1Q19US,,,,,
1514,W8R31UT,,,,,
1515,X7S50UA,,,,,
1516,V8F08US,,,,,
1517,G8W33AV,,,,,
1518,1CZ30UP,,,,,
1519,Y6D28US,,,,,
1520,X1L16US,,,,,
1521,L3N89AV,,,,,
1522,X5Z49AA,,,,,
1523,1AB09LT,,,,,
1524,V2W13UT,,,,,
1525,L8U55AV,,,,,
1526,V4A39UP,,,,,
1527,Y4V04A,,,,,
1528,X6F84AA,,,,,
1529,L9K66UT,,,,,
1530,1CT41UP,,,,,
1531,X2E53PC,,,,,
1532,M6A84UP,,,,,
1533,V8P28AA,,,,,
1534,V1H01UT,,,,,
1535,W7B73UA,,,,,
1536,X0S31UA,,,,,
1537,Y9Q89LT,,,,,
1538,V2N40US,,,,,
1539,Z3P73UA,,,,,
1540,1KH26US,,,,,
1541,W6L20US,,,,,
1542,1HZ42UA,,,,,
1543,Z9G15UA,,,,,
1544,W5X37UT,,,,,
1545,1MQ89US,,,,,
1546,X7U76UA,,,,,
1547,1JR97US,,,,,
1548,V6G47EC,,,,,
1549,Z8V43UC,,,,,
1550,Y7A93US,,,,,
1551,Y1Y64UT,,,,,
1552,1FZ16UC,,,,,
1553,1GE42UT,,,,,
1554,Y1E96UC,,,,,
1555,1BR65UP,,,,,
1556,T6D88UT,,,,,
1557,1CU90US,,,,,
1558,W7B96UA,,,,,
1559,X6X68LA,,,,,
1560,Z5M18AA,,,,,
1561,W3E74EA,,,,,
1562,V7S00LA,,,,,
1563,Y9Q80LT,,,,,
1564,V9C51AA,,,,,
1565,1ES80EC,,,,,
1566,N5F48AV,,,,,
1567,T3Z41AA,,,,,
1568,W6R39AV,,,,,
1569,W8Q70US,,,,,
1570,X9C24US,,,,,
1571,1EM13US,,,,,
1572,Z9P77UP,,,,,
1573,W0S21UT,,,,,
1574,V7C13UC,,,,,
1575,Z9U55US,,,,,
1576,D3Q16A,,,,,
1577,1JZ50US,,,,,
1578,Z8M13UP,,,,,
1579,W7U20US,,,,,
1580,Y5A73US,,,,,
1581,W5X38UT,,,,,
1582,Y2A68US,,,,,
1583,W9F08UP,,,,,
1584,W2N49UA,,,,,
1585,X1N79US,,,,,
1586,1BL69UP,,,,,
1587,W0S39UT,,,,,
1588,P0D52UT,,,,,
1589,Z8N60UP,,,,,
1590,M7A91UP,,,,,
1591,Y6Z01UT,,,,,
1592,X0V26UA,,,,,
1593,1AH74US,,,,,
1594,Y2P38UT,,,,,
1595,N5Y15UA,,,,,
1596,X3H20UA,,,,,
1597,Y7B46US,,,,,
1598,V2W66UT,,,,,
1599,T4P01UT,,,,,
1600,Z3S49US,,,,,
1601,V8P04AA,,,,,
1602,1CU05UP,,,,,
1603,1EL79US,,,,,
1604,X9T90UT,,,,,
1605,Y2S13UP,,,,,
1606,1BQ51UA,,,,,
1607,X8W88UC,,,,,
1608,W7D77UA,,,,,
1609,V8H84US,,,,,
1610,T4N02LT,,,,,
1611,W0S36UT,,,,,
1612,Z8M14UP,,,,,
1613,1AF83UA,,,,,
1614,X9T83UT,,,,,
1615,V1L48US,,,,,
1616,W7C04UA,,,,,
1617,W8E97UP,,,,,
1618,W0C02US,,,,,
1619,1PN45US,,,,,
1620,X7Q97UA,,,,,
1621,V0C44UT,,,,,
1622,D3Q15A,,,,,
1623,Z4N93UA,,,,,
1624,Y2P14UT,,,,,
1625,W0G46US,,,,,
1626,W9D10UP,,,,,
1627,M9Z77AA,,,,,
1628,N9Z98AA,,,,,
1629,1GQ67US,,,,,
1630,V6D05UC,,,,,
1631,1BB25US,,,,,
1632,V1P73UT,,,,,
1633,X8X66UC,,,,,
1634,Y3S31UC,,,,,
1635,W7T84EC,,,,,
1636,X6F78AA,,,,,
1637,W8X41UA,,,,,
1638,Z6H47UC,,,,,
1639,W3V59UP,,,,,
1640,Z4S74US,,,,,
1641,W2N44UAR,,,,,
1642,1AG96US,,,,,
1643,X7K16US,,,,,
1644,Z0H83EC,,,,,
1645,P1B75AA,,,,,
1646,X6Y39LA,,,,,
1647,1BL15UP,,,,,
1648,W4S37UC,,,,,
1649,1HU84US,,,,,
1650,X7Q94UA,,,,,
1651,W4V42AV,,,,,
1652,1CY55UP,,,,,
1653,1JZ43US,,,,,
1654,Y5B35US,,,,,
1655,X8E48US,,,,,
1656,X3H21UA,,,,,
1657,1FP42UC,,,,,
1658,W6S40AA,,,,,
1659,V8Q83AAR,,,,,
1660,Z8J68US,,,,,
1661,V1M69AA,,,,,
1662,V9B72AA,,,,,
1663,L8K51AV,,,,,
1664,V8F89UP,,,,,
1665,1HZ45UA,,,,,
1666,W7D90UA,,,,,
1667,X9T93UT,,,,,
1668,V1H09UT,,,,,
1669,Z5T54UC,,,,,
1670,Y9C26UA,,,,,
1671,X6Y24LA,,,,,
1672,V1H19UT,,,,,
1673,J9V80A,,,,,
1674,G2F32UC,,,,,
1675,Y1F26UC,,,,,
1676,W4Q72UC,,,,,
1677,L8U35AV,,,,,
1678,W3Q90US,,,,,
1679,W5L83UP,,,,,
1680,W2A62US,,,,,
1681,Z5M32AA,,,,,
1682,X6G23AA,,,,,
1683,X9U07UT,,,,,
1684,Z5X83EC,,,,,
1685,X7S49UA,,,,,
1686,V1Q07UT,,,,,
1687,P4K02UT,,,,,
1688,1AS37PA,,,,,
1689,Y7A39US,,,,,
1690,V7S32LA,,,,,
1691,W0R57UT,,,,,
1692,X6X92LA,,,,,
1693,K9P82UC,,,,,
1694,Y7B14UP,,,,,
1695,V1P93UT,,,,,
1696,W0S53UT,,,,,
1697,V1H22UT,,,,,
1698,X1D26UP,,,,,
1699,V8W55UP,,,,,
1700,V8P72AA,,,,,
1701,Z1G80US,,,,,
1702,W6D20UC,,,,,
1703,N6E21AV,,,,,
1704,X0V27UA,,,,,
1705,X6G43AA,,,,,
1706,T4M31UT,,,,,
1707,W8D54UC,,,,,
1708,W7B85UA,,,,,
1709,X7T54UA,,,,,
1710,T6S89UA,,,,,
1711,V2V49UT,,,,,
1712,Z9Q95UP,,,,,
1713,Z6B55UC,,,,,
1714,Y2Q27UP,,,,,
1715,W5M63UP,,,,,
1716,V8P09AA,,,,,
1717,1AS38PA,,,,,
1718,W9D67UP,,,,,
1719,W8C33US,,,,,
1720,X9U27UT,,,,,
1721,L8U52AV,,,,,
1722,Z1F43US,,,,,
1723,X8X18UC,,,,,
1724,N3D77EC,,,,,
1725,Z5L74AA,,,,,
1726,V1P74UT,,,,,
1727,X9U23UT,,,,,
1728,W2M51UA,,,,,
1729,M1J22UC,,,,,
1730,X1X87UP,,,,,
1731,V9C07AA,,,,,
1732,Y2L86UP,,,,,
1733,Y5A18UT,,,,,
1734,W8C61US,,,,,
1735,Z8V10UC,,,,,
1736,Y9F94UT,,,,,
1737,X6G27AA,,,,,
1738,1GG47US,,,,,
1739,X7T67UA,,,,,
1740,W2D39US,,,,,
1741,W5Z10UA,,,,,
1742,V1H24UA,,,,,
1743,Z5Y07US,,,,,
1744,W5L82UP,,,,,
1745,X7T58UA,,,,,
1746,X5Z69AA,,,,,
1747,Y5X37UA,,,,,
1748,X2D65UT,,,,,
1749,V8P56AA,,,,,
1750,Y2P22UT,,,,,
1751,W2L54UA,,,,,
1752,X1B81UA,,,,,
1753,1FE24US,,,,,
1754,Y1N95UAR,,,,,
1755,W2M86UA,,,,,
1756,G2F33UC,,,,,
1757,P0R19A,,,,,
1758,W3P98US,,,,,
1759,P5V64UT,,,,,
1760,X7W99UA,,,,,
1761,1CT03UP,,,,,
1762,V9B99AA,,,,,
1763,N5S22UA,,,,,
1764,Z6V24UP,,,,,
1765,1BE16UP,,,,,
1766,W4R47UC,,,,,
1767,W3G28UC,,,,,
1768,Z6H38UC,,,,,
1769,Z4T21US,,,,,
1770,X1L36US,,,,,
1771,J5V70UC,,,,,
1772,W5X91UT,,,,,
1773,P5V99UT,,,,,
1774,Y2Q08UP,,,,,
1775,N5R46UA,,,,,
1776,1JR75US,,,,,
1777,Z8V73UC,,,,,
1778,Y9B17EC,,,,,
1779,M9R68AV,,,,,
1780,V8Q03AA,,,,,
1781,Y6D69US,,,,,
1782,X2D84UT,,,,,
1783,Z8V57UC,,,,,
1784,V7A51UC,,,,,
1785,Z6H76UC,,,,,
1786,Y5X35UA,,,,,
1787,Y5X38UA,,,,,
1788,V4Z62US,,,,,
1789,Y0H11PP,,,,,
1790,1BQ29LA,,,,,
1791,Z5Z57US,,,,,
1792,1FE80US,,,,,
1793,1FD61US,,,,,
1794,W0S10UA,,,,,
1795,X9R14EC,,,,,
1796,1BS53UT,,,,,
1797,X6V57UA,,,,,
1798,X7S41EC,,,,,
1799,T6U97UP,,,,,
1800,T9D70US,,,,,
1801,X0F23US,,,,,
1802,X3F27UC,,,,,
1803,X2B49UP,,,,,
1804,V2P76US,,,,,
1805,V8P63AA,,,,,
1806,X3T18UA,,,,,
1807,X8D49UP,,,,,
1808,X0C69US,,,,,
1809,W5Z05UT,,,,,
1810,W4C95US,,,,,
1811,W2L97UA,,,,,
1812,1BS02UT,,,,,
1813,Z9V63UP,,,,,
1814,1MQ59US,,,,,
1815,X5L77US,,,,,
1816,1BS22UT,,,,,
1817,X1D18UP,,,,,
1818,1HP09PA,,,,,
1819,X4A32UC,,,,,
1820,Z3W66US,,,,,
1821,X1K88US,,,,,
1822,Z4P03UA,,,,,
1823,743805R-999,,,,,
1824,W6G97US,,,,,
1825,X6F56AA,,,,,
1826,Y2P78UP,,,,,
1827,W6D16UC,,,,,
1828,Z0H97EC,,,,,
1829,1DT39US,,,,,
1830,1BS55UT,,,,,
1831,Y4Y30US,,,,,
1832,1BJ92UP,,,,,
1833,1BE67UP,,,,,
1834,X1Y33UP,,,,,
1835,X5Z97AA,,,,,
1836,Y3F34AV,,,,,
1837,1KF49US,,,,,
1838,W0D93US,,,,,
1839,M9Z57AA,,,,,
1840,Z5M27AA,,,,,
1841,Y6E09US,,,,,
1842,X7U40UA,,,,,
1843,1KC80US,,,,,
1844,Y6Z76US,,,,,
1845,Z4N68UA,,,,,
1846,W0V52UP,,,,,
1847,1LA10US,,,,,
1848,X3R17US,,,,,
1849,1DA43UP,,,,,
1850,T4N73UT,,,,,
1851,Z8W09UC,,,,,
1852,V0E12US,,,,,
1853,W5K22US,,,,,
1854,W9E81UP,,,,,
1855,Z9K09UP,,,,,
1856,X9A99US,,,,,
1857,W3X34UC,,,,,
1858,X9U19UT,,,,,
1859,Y2D19US,,,,,
1860,Z1G02US,,,,,
1861,1GG58US,,,,,
1862,W5Z05UA,,,,,
1863,W2F59US,,,,,
1864,1BQ01UA,,,,,
1865,1FB04UP,,,,,
1866,W8S59US,,,,,
1867,1CV52UP,,,,,
1868,1BB32US,,,,,
1869,V8P86AA,,,,,
1870,1CS37UP,,,,,
1871,T6V05UP,,,,,
1872,Z9P03UP,,,,,
1873,Z9P74UP,,,,,
1874,Y0H39UA,,,,,
1875,P5W25UT,,,,,
1876,X2E46UA,,,,,
1877,Z9U15US,,,,,
1878,X3T13UA,,,,,
1879,X0E78US,,,,,
1880,X1V67UP,,,,,
1881,1BR25UP,,,,,
1882,V8N85AA,,,,,
1883,T9D63US,,,,,
